algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,heapificacoes,profundidade_recursao,particoes
quick_sort,melhor,4,1,0.0039026999729685,0.0,5,8,,3,2.0
quick_sort,melhor,4,2,3.2800016924738884e-05,0.0,6,12,,4,3.0
quick_sort,melhor,4,3,8.279999019578099e-05,0.0,4,6,,3,2.0
quick_sort,melhor,4,4,4.569999873638153e-05,0.0,5,5,,3,2.0
quick_sort,melhor,4,5,8.809997234493494e-05,0.0,5,5,,3,2.0
quick_sort,melhor,4,6,4.700000863522291e-05,0.0,4,5,,3,2.0
quick_sort,melhor,4,7,2.589996438473463e-05,0.0,4,7,,3,2.0
quick_sort,melhor,4,8,3.0800001695752144e-05,0.0,4,6,,3,2.0
quick_sort,melhor,4,9,2.3999949917197227e-05,0.0,5,8,,3,2.0
quick_sort,melhor,4,10,6.049999501556158e-05,0.0,5,8,,3,2.0
quick_sort,melhor,4,11,3.339996328577399e-05,0.0,4,5,,3,2.0
quick_sort,melhor,4,12,2.079998375847936e-05,0.0,4,7,,3,2.0
quick_sort,melhor,4,13,3.679998917505145e-05,0.0,4,6,,3,2.0
quick_sort,melhor,4,14,2.039998071268201e-05,0.0,6,12,,4,3.0
quick_sort,melhor,4,15,4.850002005696297e-05,0.0,4,6,,3,2.0
quick_sort,melhor,16,1,4.680000711232424e-05,0.0,55,56,,9,11.0
quick_sort,melhor,16,2,7.130001904442906e-05,0.0,59,54,,7,12.0
quick_sort,melhor,16,3,4.610000178217888e-05,0.0,48,48,,7,11.0
quick_sort,melhor,16,4,3.779999678954482e-05,0.0,48,46,,6,8.0
quick_sort,melhor,16,5,4.020001506432891e-05,0.0,49,43,,7,11.0
quick_sort,melhor,16,6,3.809999907389283e-05,0.0,48,37,,7,9.0
quick_sort,melhor,16,7,4.5199994929134846e-05,0.0,55,55,,8,10.0
quick_sort,melhor,16,8,5.2499992307275534e-05,0.0,49,42,,7,11.0
quick_sort,melhor,16,9,3.160000778734684e-05,0.0,53,42,,7,11.0
quick_sort,melhor,16,10,4.159996751695872e-05,0.0,48,45,,6,11.0
quick_sort,melhor,16,11,4.409998655319214e-05,0.0,58,45,,8,10.0
quick_sort,melhor,16,12,4.120002267882228e-05,0.0,71,43,,10,9.0
quick_sort,melhor,16,13,4.0300015825778246e-05,0.0,60,57,,9,11.0
quick_sort,melhor,16,14,3.790005575865507e-05,0.0,48,47,,6,10.0
quick_sort,melhor,16,15,4.069996066391468e-05,0.0,49,50,,6,10.0
quick_sort,melhor,64,1,0.0001496000331826,0.0,404,323,,13,43.0
quick_sort,melhor,64,2,0.0001305000041611,0.0,345,253,,12,42.0
quick_sort,melhor,64,3,0.0001492999726906,0.0,351,273,,13,40.0
quick_sort,melhor,64,4,0.0002247000229544,0.0,386,309,,16,46.0
quick_sort,melhor,64,5,0.000181799987331,0.0,362,294,,11,45.0
quick_sort,melhor,64,6,0.0001742999884299,0.0,337,285,,11,39.0
quick_sort,melhor,64,7,0.0001995000056922,0.0,356,266,,12,43.0
quick_sort,melhor,64,8,0.000106899999082,0.0,368,281,,12,43.0
quick_sort,melhor,64,9,0.0001856999588198,0.0,357,219,,12,40.0
quick_sort,melhor,64,10,0.0002003000117838,0.0,376,230,,13,41.0
quick_sort,melhor,64,11,0.0002853000187315,0.0,364,242,,11,43.0
quick_sort,melhor,64,12,0.0001118999789468,0.0,347,235,,13,44.0
quick_sort,melhor,64,13,0.0001642000279389,0.0,402,281,,13,41.0
quick_sort,melhor,64,14,0.0001202999847009,0.0,330,241,,11,40.0
quick_sort,melhor,64,15,0.0001342000323347,0.0,359,248,,13,41.0
quick_sort,melhor,256,1,0.0005200000014156,0.0,2323,1687,,18,171.0
quick_sort,melhor,256,2,0.0004540000227279,0.0,2200,1235,,21,171.0
quick_sort,melhor,256,3,0.0006810000049881,0.0,2182,1351,,19,173.0
quick_sort,melhor,256,4,0.0006632000440731,0.0,2182,1309,,16,173.0
quick_sort,melhor,256,5,0.0006452999659813,0.0,2015,1430,,15,171.0
quick_sort,melhor,256,6,0.0006346000009216,0.0,1963,1179,,15,173.0
quick_sort,melhor,256,7,0.000776200031396,0.0,2072,1532,,17,170.0
quick_sort,melhor,256,8,0.0007537000346928,0.0,2058,1322,,16,171.0
quick_sort,melhor,256,9,0.0009461999870836,0.0,2261,1708,,18,178.0
quick_sort,melhor,256,10,0.0007283999584615,0.0,2224,1302,,18,173.0
quick_sort,melhor,256,11,0.0004423999926075,0.0,2229,1346,,22,170.0
quick_sort,melhor,256,12,0.0008207000209949,0.0,1967,1358,,16,174.0
quick_sort,melhor,256,13,0.0009059000294655,0.0,2372,1719,,17,169.0
quick_sort,melhor,256,14,0.0009834999800659,0.0,2143,1476,,17,170.0
quick_sort,melhor,256,15,0.0008050999604165,0.0,2205,1615,,17,169.0
quick_sort,melhor,1024,1,0.0039452000055462,0.0,12358,7472,,23,684.0
quick_sort,melhor,1024,2,0.0043537000310607,0.0,11644,7403,,22,672.0
quick_sort,melhor,1024,3,0.0105406999937258,0.0,11240,8137,,21,689.0
quick_sort,melhor,1024,4,0.0048963999724946,0.0,11006,6544,,21,683.0
quick_sort,melhor,1024,5,0.0047987000434659,0.0,10129,6682,,20,678.0
quick_sort,melhor,1024,6,0.0047306000487878,0.0,10944,7716,,21,690.0
quick_sort,melhor,1024,7,0.0041404999792575,0.0,11165,7032,,21,691.0
quick_sort,melhor,1024,8,0.0040001000161282,0.0,10479,6248,,19,685.0
quick_sort,melhor,1024,9,0.00403719994938,0.0,11104,7703,,22,675.0
quick_sort,melhor,1024,10,0.003938699956052,0.015625,10586,7089,,19,674.0
quick_sort,melhor,1024,11,0.0039986000047065,0.0,11097,6908,,21,682.0
quick_sort,melhor,1024,12,0.0047523000393994,0.015625,11737,7815,,23,682.0
quick_sort,melhor,1024,13,0.0047661999706178,0.0,11278,7822,,21,687.0
quick_sort,melhor,1024,14,0.0031485000508837,0.0,10903,7086,,22,684.0
quick_sort,melhor,1024,15,0.0037144999951124,0.015625,12061,8245,,25,694.0
quick_sort,melhor,4096,1,0.0131976000266149,0.015625,56248,35030,,27,2731.0
quick_sort,melhor,4096,2,0.0155309999827295,0.015625,56408,34785,,27,2736.0
quick_sort,melhor,4096,3,0.017347399960272,0.015625,59796,36820,,29,2717.0
quick_sort,melhor,4096,4,0.0195641000173054,0.015625,59975,33810,,26,2714.0
quick_sort,melhor,4096,5,0.0167751999688334,0.015625,57320,31251,,29,2721.0
quick_sort,melhor,4096,6,0.0205443000304512,0.015625,59260,39945,,29,2738.0
quick_sort,melhor,4096,7,0.0190731000038795,0.015625,56762,34922,,26,2735.0
quick_sort,melhor,4096,8,0.012044999981299,0.015625,54103,34541,,25,2728.0
quick_sort,melhor,4096,9,0.014586400007829,0.015625,53562,32449,,28,2708.0
quick_sort,melhor,4096,10,0.0131279999623075,0.015625,56982,32690,,28,2725.0
quick_sort,melhor,4096,11,0.0127980000106617,0.015625,53944,31392,,28,2738.0
quick_sort,melhor,4096,12,0.0188675000099465,0.015625,54240,31633,,29,2706.0
quick_sort,melhor,4096,13,0.0189056000090204,0.015625,58099,34112,,29,2706.0
quick_sort,melhor,4096,14,0.010690999974031,0.0,56376,33819,,30,2728.0
quick_sort,melhor,4096,15,0.018854999972973,0.03125,56741,35680,,28,2744.0
quick_sort,melhor,16384,1,0.0742488999967463,0.046875,264971,152944,,31,10870.0
quick_sort,melhor,16384,2,0.0628633000305853,0.0625,270465,147680,,35,10907.0
quick_sort,melhor,16384,3,0.0572806000127457,0.046875,284971,180149,,36,10953.0
quick_sort,melhor,16384,4,0.0596192000084556,0.0625,264062,151567,,30,10923.0
quick_sort,melhor,16384,5,0.0638817999861203,0.0625,269868,150134,,32,10934.0
quick_sort,melhor,16384,6,0.0492451000027358,0.046875,274027,169451,,34,10925.0
quick_sort,melhor,16384,7,0.0689964999910444,0.0625,306044,168287,,41,10902.0
quick_sort,melhor,16384,8,0.0470843000221066,0.03125,280476,154663,,35,10961.0
quick_sort,melhor,16384,9,0.0672981000388972,0.0625,267552,168264,,33,10941.0
quick_sort,melhor,16384,10,0.0664407999720424,0.0625,265290,152168,,31,10868.0
quick_sort,melhor,16384,11,0.0574023000081069,0.0625,282111,151475,,34,10895.0
quick_sort,melhor,16384,12,0.0596139000263065,0.0625,278126,172684,,35,10929.0
quick_sort,melhor,16384,13,0.0512115000165067,0.046875,257850,156057,,30,10937.0
quick_sort,melhor,16384,14,0.0577809000387787,0.0625,268886,156526,,33,10924.0
quick_sort,melhor,16384,15,0.0736782000167295,0.078125,287740,185175,,38,10951.0
quick_sort,melhor,65536,1,0.2684003000031225,0.234375,1265759,727535,,39,43698.0
quick_sort,melhor,65536,2,0.2142458999878727,0.21875,1280803,693861,,42,43688.0
quick_sort,melhor,65536,3,0.2362574000144377,0.234375,1325279,797176,,40,43657.0
quick_sort,melhor,65536,4,0.2462816000333987,0.25,1268888,734083,,39,43667.0
quick_sort,melhor,65536,5,0.2602628000313416,0.265625,1238293,682382,,37,43692.0
quick_sort,melhor,65536,6,0.2672004000050947,0.265625,1276406,747186,,42,43755.0
quick_sort,melhor,65536,7,0.2449440999771468,0.25,1200169,662591,,36,43665.0
quick_sort,melhor,65536,8,0.2288397999946028,0.21875,1344984,735782,,42,43626.0
quick_sort,melhor,65536,9,0.2427277999813668,0.234375,1256819,673731,,36,43760.0
quick_sort,melhor,65536,10,0.221327300008852,0.21875,1205925,706094,,37,43598.0
quick_sort,melhor,65536,11,0.2072195000364445,0.21875,1253092,704974,,40,43681.0
quick_sort,melhor,65536,12,0.2241115000215359,0.21875,1230110,755052,,38,43656.0
quick_sort,melhor,65536,13,0.2530248999828473,0.25,1302999,698584,,42,43818.0
quick_sort,melhor,65536,14,0.2563254000269808,0.25,1278824,703203,,38,43734.0
quick_sort,melhor,65536,15,0.2433044000063091,0.21875,1221637,696820,,36,43719.0
quick_sort,melhor,262144,1,0.934137100004591,0.859375,5446400,3165797,,41,174745.0
quick_sort,melhor,262144,2,0.9903163000126368,1.0,5658700,3118068,,43,174656.0
quick_sort,melhor,262144,3,0.977811400021892,0.96875,5636327,3178157,,44,174721.0
quick_sort,melhor,262144,4,0.8788193999789655,0.875,5499116,3064879,,42,174514.0
quick_sort,melhor,262144,5,0.9503632999840192,0.953125,5596032,3037165,,42,174804.0
quick_sort,melhor,262144,6,1.0992619000026025,1.046875,6138889,3188091,,49,174659.0
quick_sort,melhor,262144,7,1.0099315000115894,0.984375,5753002,3231165,,49,174651.0
quick_sort,melhor,262144,8,0.9752876999555156,0.9375,5711085,2962987,,42,174717.0
quick_sort,melhor,262144,9,1.0199072000104934,1.015625,5601890,3154106,,42,174848.0
quick_sort,melhor,262144,10,1.0801113999914378,1.0625,5984698,3295658,,48,174722.0
quick_sort,melhor,262144,11,1.1365758000174535,1.125,5935351,3261140,,44,174681.0
quick_sort,melhor,262144,12,1.0156779999961143,1.015625,5799074,3354342,,46,174675.0
quick_sort,melhor,262144,13,1.1385116000310518,1.109375,5655551,3152375,,44,174821.0
quick_sort,melhor,262144,14,1.04881300003035,1.015625,5778567,3309841,,42,174642.0
quick_sort,melhor,262144,15,1.3213757000048645,1.3125,5860963,3319410,,44,174806.0
quick_sort,melhor,1048576,1,4.487957899982575,4.46875,25748618,14553896,,49,699023.0
quick_sort,melhor,1048576,2,4.641988899966236,4.53125,26130905,14753487,,52,699040.0
quick_sort,melhor,1048576,3,4.445603200001642,4.359375,25958378,14130941,,50,699234.0
quick_sort,melhor,1048576,4,4.493820700037759,4.453125,26086224,14792180,,49,698985.0
quick_sort,melhor,1048576,5,4.204192899982445,4.140625,26062468,14286343,,47,699083.0
quick_sort,melhor,1048576,6,4.1024737999541685,4.078125,25941563,13799783,,53,698858.0
quick_sort,melhor,1048576,7,4.99978839996038,4.96875,25723349,14127250,,48,698820.0
quick_sort,melhor,1048576,8,4.9673018999747,4.828125,28253027,15984005,,54,699404.0
quick_sort,melhor,1048576,9,4.696002500015311,4.65625,25369770,14584954,,47,699509.0
quick_sort,melhor,1048576,10,4.467182199994568,4.4375,25860084,14155484,,47,699090.0
quick_sort,melhor,1048576,11,4.795464700029697,4.734375,26555810,15065844,,49,699141.0
quick_sort,melhor,1048576,12,4.588614200009033,4.53125,25781983,13934257,,48,699121.0
quick_sort,melhor,1048576,13,4.688896500039846,4.640625,25768054,14841705,,49,698989.0
quick_sort,melhor,1048576,14,4.774879599979613,4.59375,27129908,15329809,,53,699197.0
quick_sort,melhor,1048576,15,4.6276627000188455,4.5625,26148645,14097546,,50,698955.0
quick_sort,pior,1,1,0.010423699975945,0.015625,0,0,,1,0.0
quick_sort,pior,1,2,2.019997918978333e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,3,1.910002902150154e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,4,5.059997783973813e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,5,1.8400023691356185e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,6,1.3999990187585354e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,7,1.8599967006593943e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,8,2.0700041204690933e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,9,1.6900012269616127e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,10,2.140004653483629e-05,0.0,0,0,,1,0.0
quick_sort,pior,1,11,7.199996616691351e-06,0.0,0,0,,1,0.0
quick_sort,pior,1,12,6.299989763647318e-06,0.0,0,0,,1,0.0
quick_sort,pior,1,13,7.199996616691351e-06,0.0,0,0,,1,0.0
quick_sort,pior,1,14,5.399982910603285e-06,0.0,0,0,,1,0.0
quick_sort,pior,1,15,1.4599994756281376e-05,0.0,0,0,,1,0.0
quick_sort,pior,4,1,1.810002140700817e-05,0.0,5,8,,3,2.0
quick_sort,pior,4,2,1.7200014553964138e-05,0.0,4,6,,3,2.0
quick_sort,pior,4,3,1.780001912266016e-05,0.0,4,6,,3,2.0
quick_sort,pior,4,4,1.5300000086426735e-05,0.0,4,7,,3,2.0
quick_sort,pior,4,5,1.3699987903237345e-05,0.0,4,6,,3,2.0
quick_sort,pior,4,6,1.7000013031065464e-05,0.0,5,5,,3,2.0
quick_sort,pior,4,7,1.309998333454132e-05,0.0,4,7,,3,2.0
quick_sort,pior,4,8,3.3999967854470015e-05,0.0,5,5,,3,2.0
quick_sort,pior,4,9,2.600002335384488e-05,0.0,5,8,,3,2.0
quick_sort,pior,4,10,0.0001325999619439,0.0,4,6,,3,2.0
quick_sort,pior,4,11,2.540001878514886e-05,0.0,4,5,,3,2.0
quick_sort,pior,4,12,2.870004391297698e-05,0.0,6,12,,4,3.0
quick_sort,pior,4,13,2.47000134550035e-05,0.0,5,8,,3,2.0
quick_sort,pior,4,14,3.409996861591935e-05,0.0,4,6,,3,2.0
quick_sort,pior,4,15,5.440000677481294e-05,0.0,6,6,,4,3.0
quick_sort,pior,16,1,2.7999980375170708e-05,0.0,42,33,,6,9.0
quick_sort,pior,16,2,3.44999716617167e-05,0.0,60,53,,8,10.0
quick_sort,pior,16,3,5.939998663961888e-05,0.0,56,39,,8,11.0
quick_sort,pior,16,4,3.029999788850546e-05,0.0,51,43,,8,11.0
quick_sort,pior,16,5,6.079999729990959e-05,0.0,48,42,,7,11.0
quick_sort,pior,16,6,4.000001354143024e-05,0.0,51,33,,7,10.0
quick_sort,pior,16,7,4.520005313679576e-05,0.0,48,52,,8,11.0
quick_sort,pior,16,8,8.369999704882503e-05,0.0,62,34,,8,11.0
quick_sort,pior,16,9,7.040001219138503e-05,0.0,45,45,,6,10.0
quick_sort,pior,16,10,3.749999450519681e-05,0.0,62,52,,9,11.0
quick_sort,pior,16,11,2.600002335384488e-05,0.0,40,39,,5,10.0
quick_sort,pior,16,12,3.4999975468963385e-05,0.0,50,54,,7,10.0
quick_sort,pior,16,13,2.729997504502535e-05,0.0,43,33,,6,9.0
quick_sort,pior,16,14,4.760001320391893e-05,0.0,49,42,,7,10.0
quick_sort,pior,16,15,4.419998731464148e-05,0.0,61,55,,8,10.0
quick_sort,pior,64,1,0.0001309000072069,0.0,301,205,,8,39.0
quick_sort,pior,64,2,0.0001405000220984,0.0,352,216,,12,42.0
quick_sort,pior,64,3,0.0001490999711677,0.0,373,241,,14,39.0
quick_sort,pior,64,4,0.0002449000021442,0.0,362,273,,11,43.0
quick_sort,pior,64,5,0.0001614000066183,0.0,405,283,,12,43.0
quick_sort,pior,64,6,0.0001882000360637,0.0,378,306,,13,42.0
quick_sort,pior,64,7,0.0001508999848738,0.0,340,283,,13,42.0
quick_sort,pior,64,8,0.0001537000061944,0.0,328,280,,11,46.0
quick_sort,pior,64,9,0.0001523999962955,0.0,366,276,,12,45.0
quick_sort,pior,64,10,0.0001925000105984,0.0,367,270,,11,42.0
quick_sort,pior,64,11,0.0001595999929122,0.0,346,278,,12,42.0
quick_sort,pior,64,12,0.0002577999839559,0.0,328,265,,10,42.0
quick_sort,pior,64,13,0.0002297000028192,0.0,445,282,,16,46.0
quick_sort,pior,64,14,0.0002642000326886,0.0,465,328,,16,44.0
quick_sort,pior,64,15,0.0001482999650761,0.0,381,257,,12,43.0
quick_sort,pior,256,1,0.0007747000199742,0.0,2016,1235,,17,174.0
quick_sort,pior,256,2,0.0011379999923519,0.0,2259,1616,,18,173.0
quick_sort,pior,256,3,0.0009518000297248,0.0,1946,1437,,14,173.0
quick_sort,pior,256,4,0.0011070999898947,0.0,2095,1333,,16,175.0
quick_sort,pior,256,5,0.0016759000136516,0.0,1977,1238,,16,172.0
quick_sort,pior,256,6,0.0007108999998308,0.0,1943,1225,,16,176.0
quick_sort,pior,256,7,0.0006883000023663,0.0,2064,1522,,16,169.0
quick_sort,pior,256,8,0.0006456999690271,0.0,2057,1294,,16,173.0
quick_sort,pior,256,9,0.0004182999837212,0.0,2145,1209,,16,168.0
quick_sort,pior,256,10,0.0011779000051319,0.0,2114,1438,,16,168.0
quick_sort,pior,256,11,0.0007945999968796,0.0,2103,1346,,18,169.0
quick_sort,pior,256,12,0.000956000003498,0.0,2025,1357,,15,172.0
quick_sort,pior,256,13,0.000853499979712,0.0,1880,1370,,14,173.0
quick_sort,pior,256,14,0.0008263000054284,0.0,2088,1406,,18,167.0
quick_sort,pior,256,15,0.0006330999894998,0.0,1922,1257,,15,168.0
quick_sort,pior,1024,1,0.0033306999830529,0.0,11021,6643,,22,686.0
quick_sort,pior,1024,2,0.0033082999871112,0.0,10559,5914,,22,685.0
quick_sort,pior,1024,3,0.0036916999961249,0.0,10793,6756,,20,686.0
quick_sort,pior,1024,4,0.003683999995701,0.0,11767,7116,,22,684.0
quick_sort,pior,1024,5,0.0044623999856412,0.015625,11955,7955,,25,684.0
quick_sort,pior,1024,6,0.0055726999999023,0.0,12473,7569,,24,681.0
quick_sort,pior,1024,7,0.004426900006365,0.0,10698,7300,,21,685.0
quick_sort,pior,1024,8,0.0042478999821469,0.0,10693,6454,,20,679.0
quick_sort,pior,1024,9,0.0043704999843612,0.0,12455,7114,,21,687.0
quick_sort,pior,1024,10,0.0037239000084809,0.0,11516,6502,,25,673.0
quick_sort,pior,1024,11,0.004106700012926,0.0,11849,6504,,24,683.0
quick_sort,pior,1024,12,0.0049264000263065,0.0,11823,7043,,25,693.0
quick_sort,pior,1024,13,0.0036546000046655,0.015625,10565,6406,,21,685.0
quick_sort,pior,1024,14,0.0039811000460758,0.0,12031,5980,,25,680.0
quick_sort,pior,1024,15,0.0036442000418901,0.0,10758,6770,,21,695.0
quick_sort,pior,4096,1,0.0156068000360392,0.015625,56215,36580,,27,2739.0
quick_sort,pior,4096,2,0.0268175999517552,0.015625,56915,34804,,27,2743.0
quick_sort,pior,4096,3,0.0210806999821215,0.015625,52396,32732,,25,2702.0
quick_sort,pior,4096,4,0.0187081000185571,0.015625,54271,32577,,27,2733.0
quick_sort,pior,4096,5,0.0194720000145025,0.015625,53864,30578,,25,2774.0
quick_sort,pior,4096,6,0.0145658000255934,0.015625,56028,29873,,26,2727.0
quick_sort,pior,4096,7,0.0139155000215396,0.015625,58766,33044,,29,2742.0
quick_sort,pior,4096,8,0.0195012000040151,0.015625,56940,32660,,27,2740.0
quick_sort,pior,4096,9,0.0208373999921605,0.03125,59111,35561,,30,2731.0
quick_sort,pior,4096,10,0.0201601000153459,0.015625,56682,32208,,28,2730.0
quick_sort,pior,4096,11,0.0165173999848775,0.0,57199,37551,,30,2722.0
quick_sort,pior,4096,12,0.017801399983,0.015625,61932,33871,,29,2715.0
quick_sort,pior,4096,13,0.0207142999861389,0.03125,54672,32160,,26,2745.0
quick_sort,pior,4096,14,0.0206687999889254,0.0,56126,36499,,34,2740.0
quick_sort,pior,4096,15,0.020820099976845,0.03125,57972,32450,,27,2721.0
quick_sort,pior,16384,1,0.0676195000414736,0.0625,264741,145651,,30,10953.0
quick_sort,pior,16384,2,0.082179500022903,0.09375,269198,157255,,32,10973.0
quick_sort,pior,16384,3,0.0705279000103473,0.0625,258712,149121,,30,10915.0
quick_sort,pior,16384,4,0.0666700999718159,0.078125,280256,143656,,38,10890.0
quick_sort,pior,16384,5,0.0893438000348396,0.078125,274100,169031,,32,10954.0
quick_sort,pior,16384,6,0.0710135999834165,0.0625,275964,161048,,33,10956.0
quick_sort,pior,16384,7,0.0580668000038713,0.0625,280343,161107,,35,10944.0
quick_sort,pior,16384,8,0.0717749000177718,0.0625,279115,151803,,35,10965.0
quick_sort,pior,16384,9,0.0858935000142082,0.078125,263147,159833,,31,10951.0
quick_sort,pior,16384,10,0.0580606000148691,0.0625,269891,140539,,32,10923.0
quick_sort,pior,16384,11,0.0721157999942079,0.078125,289824,153472,,33,10925.0
quick_sort,pior,16384,12,0.0621453000348992,0.0625,260184,156007,,29,10906.0
quick_sort,pior,16384,13,0.0717926999786868,0.046875,259893,159881,,31,10880.0
quick_sort,pior,16384,14,0.0671150999842211,0.046875,247657,147118,,28,10931.0
quick_sort,pior,16384,15,0.0827440999564714,0.0625,295018,152674,,38,10929.0
quick_sort,pior,65536,1,0.3788002000073902,0.390625,1271765,665784,,37,43658.0
quick_sort,pior,65536,2,0.3746796999475918,0.375,1313999,688961,,39,43685.0
quick_sort,pior,65536,3,0.3137066999915987,0.3125,1246621,701346,,40,43689.0
quick_sort,pior,65536,4,0.3404237999930046,0.34375,1260902,766686,,38,43667.0
quick_sort,pior,65536,5,0.4700134000158869,0.40625,1292189,744991,,39,43647.0
quick_sort,pior,65536,6,0.3288544000242837,0.328125,1227790,756065,,37,43700.0
quick_sort,pior,65536,7,0.2778365000267513,0.265625,1312329,775583,,40,43656.0
quick_sort,pior,65536,8,0.3430581000284292,0.328125,1311790,675560,,38,43695.0
quick_sort,pior,65536,9,0.2978382000001147,0.296875,1229675,724649,,39,43709.0
quick_sort,pior,65536,10,0.3082892000093125,0.28125,1283514,674548,,40,43619.0
quick_sort,pior,65536,11,0.2654268000042066,0.265625,1252568,740568,,41,43780.0
quick_sort,pior,65536,12,0.2882432999904267,0.28125,1248863,732991,,42,43733.0
quick_sort,pior,65536,13,0.2762341999914497,0.28125,1329379,793370,,38,43606.0
quick_sort,pior,65536,14,0.2688643999863416,0.265625,1240359,717153,,38,43760.0
quick_sort,pior,65536,15,0.2624017000198364,0.25,1206387,674015,,38,43664.0
quick_sort,pior,262144,1,0.962682000012137,0.921875,5633888,3007992,,43,174800.0
quick_sort,pior,262144,2,1.000812300015241,1.0,5969790,3239442,,48,174813.0
quick_sort,pior,262144,3,0.9478279000031762,0.953125,5671097,3295402,,43,174678.0
quick_sort,pior,262144,4,0.932898600003682,0.9375,5781026,3189281,,42,174678.0
quick_sort,pior,262144,5,0.998529399977997,0.96875,6039623,3565178,,44,174731.0
quick_sort,pior,262144,6,1.0013160000089556,1.0,5594670,3212851,,43,174873.0
quick_sort,pior,262144,7,0.9408159999875352,0.921875,6044804,3279778,,44,174812.0
quick_sort,pior,262144,8,0.938525200006552,0.921875,5920612,3323563,,48,174554.0
quick_sort,pior,262144,9,0.9841961999773048,0.96875,5872194,3084930,,47,174687.0
quick_sort,pior,262144,10,0.9489158000214956,0.9375,5791801,3196331,,42,174829.0
quick_sort,pior,262144,11,0.9881240000249818,1.0,5758635,3158446,,44,174890.0
quick_sort,pior,262144,12,1.099854000029154,1.09375,6088386,3146832,,44,174943.0
quick_sort,pior,262144,13,1.0946073000086471,1.046875,5915160,3222984,,51,174706.0
quick_sort,pior,262144,14,1.2493572999956086,1.21875,5601880,3222791,,45,174723.0
quick_sort,pior,262144,15,1.080258300004061,1.078125,5683923,3288739,,43,174670.0
quick_sort,pior,1048576,1,4.6833979999646544,4.640625,27343738,14546694,,51,699096.0
quick_sort,pior,1048576,2,4.652820000017528,4.59375,25919072,14779452,,51,699115.0
quick_sort,pior,1048576,3,4.705886400013696,4.640625,25773446,14792605,,48,698862.0
quick_sort,pior,1048576,4,4.811404099978972,4.640625,25933386,14518485,,52,698968.0
quick_sort,pior,1048576,5,4.671207999985199,4.5,25034996,13699596,,46,698924.0
quick_sort,pior,1048576,6,4.561541699978989,4.53125,25332755,13984183,,46,699127.0
quick_sort,pior,1048576,7,4.68848099996103,4.578125,25499329,14318652,,49,698988.0
quick_sort,pior,1048576,8,4.646622899977956,4.515625,27015834,13864224,,50,698977.0
quick_sort,pior,1048576,9,4.850609900022391,4.71875,26255699,14407935,,50,698867.0
quick_sort,pior,1048576,10,4.690807200036943,4.625,26161265,14573176,,51,698547.0
quick_sort,pior,1048576,11,4.663101999962237,4.5625,25746735,14833711,,50,699188.0
quick_sort,pior,1048576,12,4.594225200009532,4.53125,24820908,13391281,,51,699146.0
quick_sort,pior,1048576,13,4.852043999999296,4.765625,26852254,13937378,,50,698945.0
quick_sort,pior,1048576,14,5.8114124000421725,5.734375,27924971,15055096,,56,698891.0
quick_sort,pior,1048576,15,4.671419000020251,4.59375,25298200,13903050,,47,698686.0
quick_sort,medio,1,1,0.0115107000456191,0.0,0,0,,1,0.0
quick_sort,medio,1,2,1.2700038496404886e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,3,1.4400051441043615e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,4,2.19999928958714e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,5,2.139998832717538e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,6,9.90001717582345e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,7,2.0300038158893585e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,8,2.150004729628563e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,9,7.90000194683671e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,10,8.000002708286047e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,11,9.200011845678093e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,12,1.1599971912801266e-05,0.0,0,0,,1,0.0
quick_sort,medio,1,13,9.400013368576763e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,14,8.600007276982069e-06,0.0,0,0,,1,0.0
quick_sort,medio,1,15,1.3599987141788006e-05,0.0,0,0,,1,0.0
quick_sort,medio,4,1,2.269999822601676e-05,0.0,5,5,,3,2.0
quick_sort,medio,4,2,1.4099990949034693e-05,0.0,4,5,,3,2.0
quick_sort,medio,4,3,2.2199994418770075e-05,0.0,4,7,,3,2.0
quick_sort,medio,4,4,1.6000005416572094e-05,0.0,4,6,,3,2.0
quick_sort,medio,4,5,1.4999997802078724e-05,0.0,4,6,,3,2.0
quick_sort,medio,4,6,1.580000389367342e-05,0.0,4,5,,3,2.0
quick_sort,medio,4,7,3.50000336766243e-05,0.0,6,11,,4,3.0
quick_sort,medio,4,8,2.95999925583601e-05,0.0,4,6,,3,2.0
quick_sort,medio,4,9,3.539997851476073e-05,0.0,5,8,,3,2.0
